idade,cpf,rg,altura,peso
61,67509324874,20827702,165,63
41,50264913833,85087456,159,87
78,57094683200,89147948,172,77
24,78693512021,32127805,178,97
18,86741032940,14595486,194,88
77,15674209820,60209652,175,64
63,41392705606,45343127,185,52
80,81427653062,85639242,169,62
41,94608527347,95512936,174,78
88,24850937683,85671228,157,57
28,54609273152,89695067,177,100
52,52613079886,48074416,163,54
62,79061348501,16344316,161,84
33,95640721316,24562229,150,100
77,54970128685,92174279,186,63
47,92180754620,42743449,183,74
57,73891640269,58592643,181,50
79,82370946113,58854949,166,81
35,95018426730,49186483,194,83
52,48653102744,14705440,163,64
46,08546132771,15647016,186,59
78,57916820340,33350454,155,92
89,09582643765,86762652,166,90
70,94807261304,16105553,183,72
75,58062741362,23942888,163,81
87,53274069116,16334449,168,81
77,14357689066,25639546,161,53
50,06149387593,90999799,157,64
38,52793064874,66201382,169,85
29,61295804360,22431851,187,63
50,23695478047,14323084,199,64
35,53728140635,34495339,168,92
48,68345091270,75887890,163,91
43,31680954784,99176492,173,95
88,04231975680,61933264,161,50
36,64593071801,83842371,186,64
53,98276540120,99115817,186,63
64,49527083656,20297773,172,77
25,08497321669,70502995,191,66
72,37219605803,91996724,173,57
77,43798105260,97003986,196,67
77,78304619296,43414829,192,60
61,45016972885,58727336,179,58
84,85126374044,49082227,154,71
71,92176543025,30378210,169,64
82,63187295428,26884951,188,65
86,89246057120,99506720,178,86
43,57869120359,12045988,188,67
37,62785190386,98324749,150,65
26,67283014535,49206363,199,71
83,86034217571,62096424,189,83
30,01897236530,44787951,150,66
34,52179863446,79224614,184,93
76,19480536242,53475980,198,96
71,58671390268,78915278,163,95
65,08314952788,82816261,182,74
20,53961048720,65438286,179,57
65,97682314087,20011219,192,54
78,50439217652,71749726,172,69
37,62938547137,39973152,180,65
63,86320174978,10847820,171,73
82,67309418557,10253217,164,67
34,13260479813,54482470,155,77
18,87259340665,92388383,188,78
58,48792016502,92539734,172,83
70,36498120533,30456116,170,65
33,16239547034,74747947,165,99
57,13926045752,19030310,200,59
24,03167528435,22679417,177,60
38,27301468571,33652991,193,91
38,62054931799,51022016,169,76
67,74183025923,28010508,180,73
44,18305274950,53276183,196,51
64,62059781302,35040942,185,91
34,58342790665,20548346,161,63
72,39478501232,10107939,166,76
23,68475129382,69677274,169,72
27,98450271649,81540167,196,98
64,63845071966,31691645,171,53
90,10628954360,21115130,178,86
62,42813796573,95200009,197,75
33,01264897340,38490799,179,91
68,59416230898,38436995,183,95
73,80645793175,97986353,172,99
18,73986251464,20336925,188,54
73,24360519842,16166190,188,88
64,24956308710,80867301,171,85
64,24150638780,65054477,174,58
59,98576412373,88142461,168,98
69,06928157402,40440825,159,90
65,63824095700,57298350,178,83
41,67905143848,46877256,189,69
67,65172803408,64108034,199,87
23,13068792487,80482358,157,88
69,03527849629,96657468,178,78
45,06297458383,76674813,175,59
68,01539842797,22956137,155,79
47,03162547890,70350397,156,84
51,71490583610,47116403,169,79
43,81745930205,69916765,180,95
21,74026891313,75398780,187,63
35,59243701606,61499785,200,54
45,37952481088,85963206,180,78
53,35619087212,30826344,164,73
88,34160852726,92691814,180,54
44,48953017610,35295028,169,72
27,96735824083,12738472,168,77
31,23496857056,65128925,175,62
71,50169248305,11063760,171,78
75,72408596300,13779155,193,69
21,10893564710,10816497,180,72
31,41936075261,88879615,198,89
51,18234706969,87736625,188,75
80,17480365993,53545428,188,71
29,18756203462,59650898,162,70
56,27586043965,51768918,181,89
23,69803245198,80127643,174,75
26,10698253795,84903642,197,65
46,84176502371,24008717,158,81
86,32894760574,50231155,172,86
64,57801624335,75351490,151,57
55,72138964582,16366500,187,67
24,12405983605,79679808,184,63
44,76819234546,22805810,171,70
72,09238615721,28598206,169,84
90,65728341071,83456322,183,84
47,76820541902,47537069,195,95
36,72639851446,86738017,162,99
42,35607412890,42793206,182,99
61,38452091788,77543075,190,63
40,19075432879,28418128,184,81
52,45213897088,34372626,198,88
64,06871495258,26052006,161,54
29,74510968310,11440007,159,81
33,61382957068,24924433,193,97
83,82167403526,23753228,162,84
45,85172964355,61366607,172,63
37,81573024988,99840030,170,50
86,13609784296,80418885,178,91
80,50398172404,52249063,157,70
54,13872605453,48303562,187,96
30,45018267380,10699991,188,65
72,92418357619,99921360,170,90
39,62305748965,53231656,154,97
62,86510923777,25685702,200,58
76,46750182976,52645572,154,66
75,81470293650,51413554,161,62
50,26930718440,51884873,150,91
40,80975216368,21445268,158,62
30,85490367229,45980981,186,72
21,67283105921,78129450,180,86
29,51640728317,72433254,177,94
22,73612458035,54067368,183,81
87,19207546361,53202152,185,80
80,70965182401,36241857,196,100
35,58243907114,63728060,151,66
49,89243715097,59311393,159,66
33,07316958448,77778396,189,68
78,35490172860,13285170,172,84
64,28795310630,57876646,193,97
83,47690328547,32100279,174,58
20,46375218900,49855296,161,76
41,50863912702,29028501,172,66
32,02481359704,83515521,174,85
79,92746380196,30586919,163,59
72,29367048122,65849828,178,86
52,16792804304,39427910,169,61
76,48517296346,53469907,155,54
49,82356790195,12436776,152,70
23,36748059100,73588179,183,77
83,04839521760,21684014,169,92
43,60915734893,62592639,172,85
32,36528174008,21337197,162,67
32,09275316821,14262401,180,80
65,12436987564,28676760,163,66
74,07863529140,58285724,177,95
87,16859240776,78101287,156,63
26,21860437508,71909694,150,50
58,36502981712,75451700,163,71
58,90128643560,96585745,176,70
25,13592480642,25205990,152,62
90,20835149714,12683897,200,94
53,65831904784,69317422,171,55
78,56807123426,92648926,192,91
75,13479826555,56324971,194,76
67,23794016831,70722252,153,84
32,29143506780,50035306,163,67
39,89613042598,16581205,185,58
76,72895104379,45370550,198,61
47,65917032416,14108362,189,57
90,19083576493,53251520,164,78
85,16578093230,22740970,159,50
50,75269804158,29279151,187,63
88,95267483109,98998345,158,82
37,91327608413,54597857,171,58
86,17645930810,60006828,176,83
79,68732509456,85922891,165,100
42,02157438653,85108826,160,68
26,37562489173,10973448,171,81
59,50964873265,11813801,195,63
57,54178923609,41093343,174,72
64,21059846730,27153784,176,62
39,08637452108,32471668,193,96
51,97103824622,62367578,165,81
82,72048513905,14349349,162,71
82,74816239537,88329195,169,56
61,37692504199,58860636,192,87
70,19502473841,43038039,169,92
62,16958370457,98988404,191,53
79,48965072310,17798704,188,90
45,21859063721,60879552,154,99
68,91328076512,50728477,175,51
66,64827591300,99715347,151,51
62,28106597377,99791102,199,73
85,84253170960,83744513,172,50
43,49508673265,73085824,160,77
79,48162035915,91557121,164,75
76,71348920696,66484057,179,50
52,94073581600,10340285,191,60
71,29130478669,57667971,184,87
71,59074863175,89942425,180,85
48,69324150898,90032800,185,74
22,75083462117,88317987,153,95
56,01574268902,88680588,159,71
59,85906132406,20082557,188,55
50,90647581310,82841845,178,68
32,16432895006,61786863,198,86
84,83152469764,53427307,152,66
72,68237594100,76385334,180,52
38,36582947010,51912467,152,74
27,29456107361,92441273,164,72
83,63920547152,61002897,190,71
26,74029358179,88142977,181,98
87,72065938102,91976622,187,80
26,13904876287,70060189,168,73
41,73285964065,23974314,191,63
23,80316972487,75397662,171,50
31,82305916795,83890126,174,95
74,94725308188,53336390,184,58
82,83176459246,98589690,177,97
58,56482793029,20461575,193,79
84,68504739139,62497498,196,60
86,39216574070,99988483,172,83
32,05129386442,43347953,158,91
30,19748603539,63066824,181,52
85,42839750104,14686764,188,79
86,78504239683,30914760,156,77
31,83906514757,38482191,154,53
52,53187902405,66513479,192,53
51,26094581342,32976284,179,91
32,42638570117,93041822,151,97
53,17408369520,45865834,175,68
73,42765308144,48813006,172,63
36,13504862726,22155758,163,96
58,58431270608,55897514,154,90
35,69457103270,82999853,195,66
19,67543182955,71414995,188,84
50,67459182001,38566852,195,75
24,79063241887,11820187,187,92
33,75312948004,17851142,176,91
81,46793015893,41910681,193,75
59,70518423905,50406083,197,57
22,48213560744,40496345,165,60
24,81547290323,17877534,175,50
62,27931685059,38607503,151,92
79,30428659756,78872629,187,78
81,69125374800,56006356,157,93
60,36298571400,61863328,192,55
45,63042189589,31664409,155,61
37,91807234622,96624315,177,92
18,26987034150,60962831,197,98
73,58032697438,86953781,190,90
34,73092615859,53148295,189,94
25,13794865057,77620317,200,89
77,76859413093,30362997,150,60
23,04796238565,32221536,197,58
68,92834561060,77507314,186,52
36,05683274974,87335457,155,93
60,68217954011,68549406,151,54
28,93106548720,84725940,187,51
89,27906851340,44137449,179,63
49,21504876911,28653347,163,67
81,10865237417,70989031,191,66
67,60327845171,39015927,176,54
62,52093847132,38983037,188,78
89,95763182464,67402499,191,63
38,92403768103,11607295,167,87
41,08539746247,47716386,195,68
44,40958371288,51104417,188,78
62,79231486004,57026360,185,79
28,96420751306,91110091,183,80
53,19204567325,55189862,189,52
28,38471650975,66414010,181,76
21,63589147237,31676665,176,54
35,53082916759,82271892,154,54
74,60493578200,53210750,183,88
89,12049583788,67683648,150,54
23,60734581939,99516233,184,89
34,43609718269,15271865,155,73
22,43695827092,30784742,177,62
66,34912078514,80087877,164,75
40,83076529102,84824835,153,94
47,54613078920,98854378,198,90
70,16527843062,93798114,185,98
43,04829653710,29160964,172,76
87,02753964874,29831437,167,75
61,84659237010,81677066,195,69
84,50382679474,76843083,157,70
40,79053826483,96892514,153,62
67,97351624070,95301559,172,62
88,97124683564,16684840,165,97
30,13748650957,88700193,162,66
41,03175294804,72390841,192,58
27,45876392146,37830464,170,62
64,83702561471,49613246,180,69
20,25891476002,47124792,164,67
34,18590367401,37129045,175,58
50,20637489187,49812077,182,57
65,54621973061,94024267,168,82
48,23896751409,11255275,195,95
58,14780962331,23911448,156,93
89,97540826185,87817942,164,99
72,03984627556,92563379,163,78
54,63971502830,83675422,191,54
88,06872931540,70623977,181,52
89,41065937857,58300217,150,73
84,82673405992,22642273,170,62
21,08326714526,20534851,176,69
87,75392086195,94571188,171,70
27,86034759110,65075394,196,62
39,59048136270,60147907,196,69
40,65789240356,84017008,154,83
62,23804976565,90513154,181,93
26,67842905347,10110394,183,63
85,93180562730,60944080,162,58
20,06381972440,91736280,161,67
22,59761840220,58018166,165,85
81,16487235008,95959546,192,77
64,60518927377,56451842,180,74
57,84621079549,93862911,155,70
61,47908213588,34907222,194,63
37,95628174319,41225739,190,95
34,39568027483,76245063,200,89
46,64137952809,23351598,170,62
38,35897104620,60343921,198,83
75,06371592416,16279415,165,73
55,05934167839,48282360,181,96
57,46328150717,97392242,193,99
18,51279860359,72807724,195,65
21,59831460251,40148120,151,84
18,27981604567,43988143,175,72
64,32501976452,28832590,161,91
32,81046253735,54028439,185,51
33,43972086547,41055676,153,69
27,57308614948,97258379,181,65
25,60532498151,96338158,196,66
79,01893724514,65934167,164,75
50,08491523723,26669711,197,96
69,27046598347,17030564,169,60
41,93582140660,76992165,157,64
56,27560318444,36956163,180,66
40,87052649101,39836821,182,83
89,41206983515,99244798,174,65
47,69014753810,25947461,174,77
55,58974102676,56613702,190,82
86,65437918291,99233708,167,59
53,20538641924,11628601,155,53
21,36720954199,46477614,175,50
41,64730951875,51759809,161,60
85,34769105207,57693569,150,52
63,38652170959,43403802,155,90
39,64790531252,38185526,188,66
67,12063498598,81125407,173,96
86,04639187548,24006446,195,78
51,48172065353,43235678,160,82
53,54189326755,71239142,151,75
86,31792568428,92294317,164,73
19,47592608383,30871699,170,72
53,58013674975,35909704,164,55
29,68279413537,96867929,196,56
70,27354189014,67404306,162,52
38,16492783069,34209419,191,60
58,38904516757,67222950,157,79
33,68213590759,86367840,182,81
26,50278413617,85310756,179,78
69,25671934800,19023928,184,67
34,10847952649,76168772,194,81
65,67243018904,29838925,166,69
85,25947306107,11174731,173,98
44,26371905406,54165670,163,91
42,94182570685,44018485,159,53
50,53716980439,52392059,173,87
63,14568297346,48338289,196,70
71,28461590767,39831136,177,62
56,83421965005,49806902,187,63
62,81752609476,27216527,152,67
20,71026834562,16876618,165,81
58,57209361812,44071749,180,77
43,09562438783,99280780,152,57
41,84907523114,35342800,154,64
81,19756340207,79265263,184,82
90,98506174201,45042272,157,59
20,20715634925,14617522,198,96
22,40672589176,71014236,196,78
37,30942587197,22121438,161,96
39,01692457802,59100893,200,65
85,75086214920,23743844,188,64
65,14362798528,93388089,173,66
59,98072451685,99479405,152,82
32,72951438664,11274462,192,62
49,15269483700,43257067,190,100
53,13809762431,51499754,172,64
43,30854162771,17864939,151,80
56,48621759373,44803797,190,70
29,25470916820,31812800,198,93
65,41582790388,29640825,196,64
86,95167823021,57095055,194,63
67,18029546785,62256443,155,87
38,61209485389,95375514,176,78
35,42168375909,59359842,171,98
36,12650947802,80425350,187,93
85,48659037200,15045440,190,85
69,58720193432,39146180,194,82
45,36918057286,43273210,169,50
35,59312704850,13016387,180,67
42,08597263474,47928271,192,56
26,83402916533,50340650,191,50
76,95243061743,20907408,197,92
31,93874126528,63790274,190,86
76,06391458766,71738884,200,83
49,24370651999,47866291,166,61
40,36954271837,56020534,171,67
72,51428706976,40090823,185,93
71,60745829392,34497442,173,87
63,81069235415,79644735,151,58
52,09836257195,31949713,171,53
31,35614208933,76512982,173,54
23,94768231004,22761614,200,100
51,82104657326,72932991,183,69
89,95127430606,73270016,193,77
86,05968734256,81885114,182,90
43,78016249558,19768791,163,60
43,17856924020,80637056,166,65
75,07549612307,52713371,168,74
29,75168493084,77350587,160,96
66,06431875966,58167221,180,91
33,15260834771,96963108,184,78
29,16295784011,96007297,166,74
47,70895231441,63679352,167,76
61,45238107617,90683907,163,59
53,34895102670,52270508,195,94
66,09627418501,42468176,196,90
61,46819372582,82417202,198,59
60,93120856703,39858709,199,66
79,38915706439,95657170,182,61
73,34897012597,55334655,155,66
87,13057298460,39217477,193,84
83,65270894300,80810238,185,51
35,27698153002,36146852,191,56
28,34278915691,33180865,164,64
22,29864751085,96498284,193,54
86,90312578695,31622088,162,84
32,10263875903,16509590,185,73
54,81450962785,93069925,151,71
70,68237150490,17081823,150,90
66,84052971388,95966493,183,72
38,13265097803,37254802,169,72
81,59871436084,23700666,169,67
30,05347896256,80033561,157,70
78,16395270877,56067321,157,64
80,50361487207,21508318,155,79
22,51963728491,84278385,157,56
25,13905428741,81651031,165,69
47,90685732177,64493964,170,69
82,07186549357,42681272,163,84
63,38927415655,54771383,197,96
25,56430127826,29220433,200,86
20,72841950379,69474197,162,63
74,52986073140,38881123,176,72
78,17698403203,27376654,183,88
59,85164072920,88932170,155,68
84,41257308653,30402696,160,83
33,94106572885,10739644,153,56
74,71680259458,16860658,155,83
46,89150642324,81571489,195,81
48,85394017204,48022013,187,66
25,14605823735,13239360,196,74
74,72094361896,13784790,158,55
56,62031785940,74029256,188,89
26,62843705126,84732715,191,51
86,94736201878,51147296,163,66
19,05638179259,45086624,188,75
20,16374580966,94849739,188,72
72,69541783228,52085053,174,68
57,38204761562,76397031,152,71
74,71924053888,91850916,172,64
24,34295670847,22233711,192,85
78,38194257050,49454558,155,96
75,65082493124,95047032,194,71
47,40725816902,84225754,169,63
68,04361259860,59608073,175,93
33,92847160396,45519040,172,52
69,97568214001,61821349,167,88
40,68410357984,46049077,169,98
81,89524706130,11274223,193,88
59,93068275121,87087689,194,88
52,19387620530,96843663,199,61
33,18036547244,38149288,181,54
42,14658290324,22401576,196,54
51,16452097334,58221754,156,87
31,29084765338,71771790,159,77
24,13207468535,67349593,178,80
22,29643075125,27001823,171,61
72,64930152860,33172465,175,90
60,27160954343,67992822,185,74
73,61937540243,10652450,197,60
30,80345792629,51618988,184,70
73,30257146890,88983936,155,78
18,73982456100,19013607,188,90
20,75923186012,47898410,152,80
83,14728950379,88024018,182,55
48,89217456373,67591179,163,57
67,59160428767,74335222,181,91
82,07816539401,11680656,164,52
19,52431097625,26339437,163,95
45,58172064390,12806677,197,96
47,82935764137,24427179,155,71
20,57203496180,57801974,187,75
71,69873152059,68254070,159,72
55,05382746117,29130176,183,82
25,07412865307,98935809,174,99
69,84175203680,92054458,161,69
36,84057691294,51464569,180,84
49,45073612817,59093398,187,86
63,20154368989,85698272,196,94
42,34260789104,14549530,152,59
41,01965278302,50451665,166,89
67,83957061466,57422289,163,88
79,50146927885,47016501,173,90
20,23765091812,92114872,162,67
54,62794031570,25600238,151,50
89,76958314093,50918315,182,85
26,02491386704,18172936,169,88
35,83604521726,55929361,174,68
45,90612745830,23021740,175,83
31,34568092124,79368955,178,95
84,56830792410,84365231,180,91
33,58023671995,96712222,155,74
22,67904182378,71869688,178,62
50,63490725107,70235235,173,75
79,96745312891,89971776,165,80
48,59138460793,66098152,183,86
28,05782491388,17553476,168,75
88,63740298103,74086595,168,97
59,65893214005,40264305,155,83
77,01364298589,44835181,194,66
51,79320654883,49764999,168,91
21,16095832721,45969758,151,87
43,34615790848,51473317,169,80
24,08274391560,18649279,199,78
23,39270584674,12676614,176,86
37,14539627864,60596897,157,70
32,73458901205,22174606,195,51
83,24759810676,51862480,171,66
36,10986534757,79739656,170,52
25,90736214534,64513974,158,78
19,87942051676,92512711,187,91
23,51493062743,95633642,193,69
20,14970526370,54862364,177,83
56,64092583133,38552025,195,76
52,51247039625,71327659,165,99
53,14892673013,20019122,159,59
48,35827196428,22256306,188,100
40,35027681453,24364310,183,78
70,49037261507,16590416,182,60
31,97431258097,19473948,192,75
87,93652801768,62555036,185,59
40,36495027800,38211211,153,72
26,03158792621,75915470,197,78
56,39675021802,11434718,170,66
71,10682953415,17658900,150,91
74,74523186090,49603924,189,54
63,25896307195,96129190,179,97
35,35698741255,80268647,154,69
49,20975481649,58413823,197,89
28,07358642929,88536469,184,100
27,81230476903,62123911,162,61
47,47185390214,58998126,167,63
66,10792645316,47822611,187,72
69,95216438700,23499692,192,58
81,79485213050,20367594,155,54
41,18596302433,49450046,168,88
25,84196052711,45006764,186,75
46,12836950498,92407076,158,74
59,49073268583,53877660,155,85
78,78026419340,76568596,191,87
38,32576910416,61172123,185,87
67,72450169849,73285535,151,52
44,53728694100,29291283,194,60
35,35847920105,85049334,185,86
32,09821356702,53550997,185,98
51,62794835092,86668865,192,86
52,40618592342,40681504,171,79
30,37201598686,78473631,193,94
64,02516987340,67508804,191,68
27,28903745132,61295237,155,73
37,75041863920,50121503,155,68
37,40198572379,46238029,157,68
73,64789510301,97063429,195,73
51,45390267125,93392986,163,72
56,78064259185,79599012,193,67
35,78016932487,30082537,198,52
72,48793506139,97229735,189,89
59,29518376077,82375270,187,85
59,30568749120,85765135,198,100
24,43681907269,29580447,200,85
48,82530496765,37553463,171,55
23,75496802130,71533744,192,61
62,09271634896,27111978,195,69
88,04658732947,31121904,185,67
83,85964031242,58514857,176,92
64,47306128922,80177779,195,69
31,59706184384,12325609,185,73
63,68542073126,99083732,150,98
21,47651893255,52023822,164,82
77,63450728938,22899332,197,91
76,68302459151,21715502,164,84
27,05471896300,72006464,162,61
64,53478961246,32970623,197,93
49,03625948133,78238005,175,77
56,81046973584,36457942,185,100
50,21634987519,37680049,158,51
62,84091762549,15841548,159,97
83,98236514773,69702555,182,62
42,39754018693,76026122,156,85
58,93210748560,68343043,157,78
51,16908374203,55312656,161,69
68,43621870571,73201073,158,68
88,97186532012,34200586,153,97
29,80349261750,73719761,172,86
33,60143857975,10016326,185,92
33,34029685170,76480341,188,71
50,26541370826,61215308,178,89
80,61025983424,58205633,194,91
51,87496035157,95989869,194,86
77,10769582494,85806348,192,63
59,53928076400,81887314,166,72
69,82459107323,73436177,189,61
66,01362485780,77272295,188,94
88,85096374238,13411200,156,54
82,09537184250,68430228,164,82
80,31478025662,59428858,190,95
38,71326845071,78929985,170,68
89,80134297504,80787652,164,75
66,65230891777,93833386,178,98
46,16703852480,69470471,195,73
90,10745862390,13946967,183,52
18,51072398460,27237349,200,63
26,03745192699,92847152,182,61
28,60271534907,86931303,200,87
84,68743950175,13716269,163,57
77,34865071920,48484790,195,75
62,06953824700,44421299,173,92
43,25309671480,70551617,168,63
63,53478910684,79801114,162,85
67,78103652407,91481360,174,84
49,85420173905,93353702,192,84
43,23415897079,54949322,155,81
38,34158069289,59623542,173,70
35,91385607475,55455463,196,98
21,08137926577,92356003,170,98
56,05783162930,31824492,150,100
65,52136094815,49747737,191,97
28,60135492815,58152335,161,81
88,69583041289,50073489,194,87
27,08425391660,91555651,193,77
90,53029761452,68029457,155,67
56,69287413096,30733864,169,70
31,90862374103,41488152,183,52
51,17203459616,61947045,188,74
25,02786341507,39485776,178,69
66,81234579600,14886660,172,88
31,31479568066,51687323,192,78
65,91425067867,67471691,192,70
64,54980327141,36083456,187,77
36,42901837514,16499884,150,57
58,89671352464,87202344,158,66
41,10568349784,40478243,150,56
53,93781420523,73522820,196,95
66,67529034847,60282073,200,75
61,87562041326,84826615,199,53
60,32145609725,53333525,175,72
22,57691403216,38353185,197,84
54,46039825189,31247162,184,96
53,15849207694,58481699,180,52
46,68793450265,80988772,196,58
39,42816507335,72867712,151,74
27,26389174519,70488677,169,77
82,59873042105,36308170,200,60
23,95387162059,30647870,198,95
79,87420351988,38914435,182,63
20,73510482905,92355081,161,75
47,70352189630,32940754,187,66
49,73208164580,50957038,179,51
53,01845269730,28133391,152,88
64,19263857059,96416639,198,80
25,54387029692,47391172,191,52
26,10456287353,48299391,189,55
44,26480931769,67530000,162,88
73,92851346709,49591092,158,87
49,42867359155,94428722,192,74
47,46827350126,36785847,176,91
81,46590138710,19819268,185,97
86,49712308588,20755632,189,61
82,25148307617,91130828,186,96
78,58271946382,82015709,198,76
55,52984160711,86019672,184,69
38,58947026310,48550155,176,76
21,82069371450,95837869,184,94
30,90147865220,61143826,199,61
29,63872014544,15466300,194,100
20,71583902686,39229987,189,96
51,20319487687,87738443,173,88
84,46903251707,90617482,152,95
31,52871069476,79740594,190,67
39,87439206592,26465516,191,56
58,53612489755,97329067,159,89
82,60941253805,67982419,188,72
66,53201984698,55723858,197,92
54,43829705638,25131955,179,88
22,90543278638,80573321,193,85
45,87643295182,77628287,169,79
55,62174095343,77161085,177,84
42,58607192302,92344586,176,75
36,92754168001,34703327,151,80
60,89632017595,29283576,169,82
55,16829403731,82054401,198,70
80,48612730562,32037035,186,74
44,45729108630,78270263,160,65
80,75420189658,62850565,169,72
68,46019752801,44905377,179,62
58,62489103598,97387657,192,96
74,63491758246,43043341,185,98
78,45876031208,84597304,172,79
90,05198246360,40609096,155,85
27,52193074607,35102733,189,82
57,67382491528,12581021,159,84
75,51847369057,72409852,182,56
76,91726580377,28420560,192,50
69,15386270940,23256691,165,57
50,94360812787,37879042,186,91
39,06159372840,75831193,177,96
38,23456907800,79014380,169,97
32,39021485605,84618362,152,87
42,84397251673,62436321,185,66
20,65497823092,34008012,191,69
86,70324685947,22951318,155,70
59,52496031734,24970689,168,52
53,78215340644,85249609,157,80
25,05187469258,44207872,160,74
73,91567482309,30765513,154,54
53,10783496222,93860951,194,73
86,05274689167,94550454,162,65
81,23751804960,39718121,164,96
27,41270856901,57542575,160,90
29,65702381912,21056269,161,52
71,10875236995,57945861,176,64
48,98726540185,83196468,167,96
44,80245136924,74093580,176,91
54,57328091630,28705144,183,50
76,62357489065,69614901,185,99
27,29634078583,67927710,150,98
38,17236805912,82921239,153,77
41,95643271052,50406075,197,56
84,16598473209,13991058,194,83
84,78142309505,41673938,187,58
37,38752914682,33320887,200,90
56,86250794158,77100817,166,65
55,09752643892,58271295,198,78
88,53264701952,19793122,166,53
60,71824306571,35038205,155,54
37,24380569160,61936366,158,66
52,59210463889,44721364,155,99
31,83157024671,84929301,172,73
28,20784316996,60218629,175,84
41,74051829685,43751083,171,55
79,34560912734,13470142,189,69
82,01274635934,39867384,165,76
65,36890417593,50385824,155,97
68,91735280640,41808106,197,51
82,72195306416,53122460,175,87
51,25730941625,64674963,169,96
22,39287451079,37618072,165,59
26,82471305644,40787731,154,76
59,83475196093,89599168,190,55
31,14562703970,47422249,194,71
82,04638125735,62909437,191,63
28,64703195801,74611218,190,90
74,95026478158,29096034,194,58
32,73295016461,34573364,175,77
61,39817065448,35029857,175,72
52,93602875121,15513517,180,98
68,54709326800,71085228,189,92
79,36815942791,81124959,181,83
46,79034285600,95277053,155,99
84,65179048249,59228925,155,51
35,74315290823,41677779,160,83
80,06958137221,42126936,199,92
64,64381270940,87848256,200,90
71,01258369702,67470718,176,69
77,04392576116,72510048,174,68
35,32954108606,69223970,174,69
46,29548106370,52539451,151,54
24,15624093799,81737697,189,59
52,39041527850,30834950,171,52
84,34567182090,15732535,192,75
54,26095781485,76006595,197,73
74,63415298728,26308958,188,91
79,39514670299,61110817,186,78
23,46802957167,50236413,173,73
27,01635974216,29273993,155,75
62,18526304933,37878973,188,54
35,52891360702,28295976,154,88
40,71205463925,86541114,196,55
81,32147968528,34814707,167,55
81,09857623140,17692135,198,58
52,83946752128,40426528,175,67
87,41897250304,25145607,171,75
71,75096124380,34289175,166,75
64,48927635000,24654787,178,55
75,05213467970,20496079,182,76
80,41397062878,51579972,189,83
34,69780123431,35996121,194,70
48,93621584773,14177848,164,100
18,85924631060,31641970,154,84
39,12397650886,59428015,164,61
25,53741096261,55462484,176,91
58,29785430197,71778681,152,88
53,01578426308,37407676,195,50
40,86702953429,63415487,157,70
78,49652018333,93155952,165,58
40,07319486296,23622808,167,73
52,56421890776,55920465,150,75
47,04819623796,17762897,186,56
67,43598726074,68124869,193,73
84,37460158984,12081368,186,86
72,45832196791,32649890,172,54
50,32715869002,16432566,200,80
37,41728653053,40610156,152,80
79,28157436982,58081583,195,92
72,91285047630,22655538,196,79
81,08214957630,73641739,182,86
68,35468927128,59312268,158,80
49,32165047943,32882292,158,92
82,48105362708,37806961,191,65
86,30842179631,58104283,175,62
45,38615047235,53258758,157,52
64,01295846730,57436859,191,52
80,54206318735,65112601,193,80
74,01842975676,81005844,191,58
88,60952374161,62710362,156,79
45,31074862996,84564613,152,73
20,02519768401,20394923,169,83
49,05429173606,36852601,152,90
69,86294357128,82966264,195,75
72,38401625726,55598172,174,52
75,75392184600,24341881,164,79
82,24590178397,56280855,150,72
81,65720419306,75348056,185,69
52,47912063552,63250232,167,75
53,69083124703,56148147,161,68
38,30258967102,28247556,162,71
87,60134275934,87457827,185,91
80,61340298589,90224439,182,71
54,31025678435,47653168,176,71
39,09471523699,71022191,169,100
71,81754903657,59229114,152,98
18,76280394565,53571470,169,78
55,06518924306,29985435,170,81
36,27349856164,99503194,168,76
61,97326140561,18530438,152,91
59,03762541817,73464023,195,50
71,07456839166,30982829,181,91
20,24036759116,45300826,159,66
55,60193742896,96869549,156,76
63,03589264756,38780333,167,72
86,65209347125,80009307,198,86
65,64273851946,32810845,177,50
47,19532470832,50440300,165,86
54,87651349237,29802121,176,96
53,43681092796,91642325,197,65
68,60192835777,37883409,181,54
32,01942687303,30459190,185,53
81,43170528653,69087018,164,83
42,42378056117,12434200,185,63
89,21986305759,71091382,193,76
21,85204691758,91920412,197,75
63,01423986750,42971010,166,75
70,50871423979,30995378,154,82
34,19573046857,60039287,162,97
71,89302451615,43382908,196,86
34,62453809105,20139238,198,89
24,27301594607,23353437,179,77
51,17658903493,91808422,182,63
86,94780216303,16051084,152,99
86,96052143851,76360208,178,55
37,91784356093,13604678,157,94
18,53861027453,91099311,171,50
42,75291834005,40694978,169,95
41,34615089260,40464225,168,96
37,51029463743,53639956,159,69
49,05918374205,46666925,191,79
56,91253087695,88004425,187,65
64,12073458904,28674678,172,95
27,75129068386,64992659,189,67
44,48259367173,81082212,156,71
89,26501497361,19340616,182,71
69,12389657095,36290233,195,78
21,53704162906,60129830,154,74
87,40198752601,54585288,192,68
75,82640315790,87362876,171,57
67,51042983615,40852236,178,88
62,04516923815,91623216,173,71
25,27160943570,90084387,155,95
54,30752619802,33247927,150,64
32,62183759003,18079366,188,89
35,80314579648,30035206,153,74
84,17652038995,68543280,188,61
28,24509167334,83386354,152,84
85,20479561370,10191864,182,68
27,70921358695,90582007,170,91
44,93681247013,20030332,192,83
