idade,cpf,rg,altura,peso
84,89536471264,33882648,177,100
52,90265143799,63128444,196,91
34,75236410916,25601377,165,60
56,62903741840,42577083,184,93
41,34980521606,78855154,167,94
45,37012694831,96900043,190,76
55,64017289576,92568520,160,60
48,71039428622,37101701,156,99
39,65940187366,14400164,152,83
51,46315908233,51462040,152,91
21,06817345901,89331233,170,95
84,98540627329,17160685,171,90
86,60254937829,47781300,166,89
37,26950831730,45309662,164,81
23,56214083905,62717317,167,86
58,37895410288,43916449,158,52
60,84723956000,29473943,162,50
57,72150649802,55747089,159,59
25,56431902815,34746629,161,78
36,06541782911,18146371,174,86
53,03157298488,27491811,189,79
56,68279150420,36972532,192,81
41,39728460538,42215153,174,77
23,32907541625,45367289,156,69
24,80473952114,83217134,199,64
20,32956407180,23123004,194,71
19,27198056377,34217589,179,50
90,01492376507,34619723,151,71
62,59746318209,92445328,156,84
43,17903856286,16874755,163,88
22,76539401299,40516815,174,50
73,95603748184,97227897,180,74
35,67380942131,29517971,194,79
19,86124035707,61027971,152,81
90,40185962785,26439972,181,68
25,70456138226,63691431,187,69
30,68739425100,35446718,156,60
50,96487013269,57545402,177,60
38,39457620143,44233080,187,71
43,39425167052,53830680,183,50
29,05621394860,72138751,193,51
24,76183259446,47640679,169,53
19,47809213504,53048520,180,72
20,85401973675,38608702,198,54
90,25760398474,84930795,183,80
64,81357642008,32314026,180,52
80,87235960400,17494790,161,68
60,32501849779,70556437,174,88
75,16540932707,50737770,200,77
86,73249681555,84305497,181,100
89,87042396103,83695444,168,60
71,28134759041,81192782,163,84
37,06758243974,35779561,177,62
26,34015627890,39547909,196,56
89,63802549783,86191851,162,73
35,89560137484,30806104,160,52
46,47319205661,67904039,178,63
82,85137624071,58964898,188,79
30,67590482374,72666928,168,77
34,09452673800,51449558,196,99
41,96401237813,34832198,162,90
52,43806157901,24978523,157,65
37,37615498066,49164033,157,73
85,48625091342,82041458,169,53
68,05813796240,63042678,154,88
36,14025379643,58077397,189,59
46,16930425842,49227441,193,83
46,41975832060,46817996,165,83
60,26870914567,67601313,188,58
31,72306481903,34534819,157,82
35,75380496229,15701756,152,61
45,36592087447,52092702,150,98
55,15386049739,39196855,175,51
66,08624157994,36530620,187,58
57,03697218450,26888538,198,65
69,61907438548,27104113,189,94
49,61087425930,20572179,171,63
30,25793410805,61780769,187,61
70,34120876535,44549088,150,64
78,04812593760,80815040,172,58
31,87036219440,91217683,181,69
75,67452318080,76728320,186,51
53,08329615740,44704176,187,95
30,41736925873,95640148,164,70
78,98653204105,98873952,173,91
29,45876192058,63638069,178,69
84,72041659858,89160908,175,65
72,48395260792,12321598,184,60
85,03529784656,13760679,155,86
45,45276981337,43673665,182,58
44,12850673986,15313654,155,99
76,65479083210,25552195,197,83
72,65102439898,36456160,167,93
39,32870954638,47157901,167,57
28,06715329443,27061589,163,50
19,18962340704,66909124,181,88
44,36852941051,20132173,175,52
18,75302184680,37434090,162,73
71,16370829404,70680250,194,86
85,64701539848,85658732,195,69
35,86410295324,84115263,176,84
37,93062145706,25269665,168,90
66,09143576206,41473136,185,52
61,31654279846,32238505,197,95
78,05736894238,29187952,187,89
31,72815694328,60133905,196,85
85,05987124611,57917522,181,63
49,65029314806,94483117,171,51
34,24760593152,17915312,199,69
52,60213859424,15050390,173,99
53,79428165085,49068800,176,100
86,50194782379,92676330,161,54
79,50892713640,73131939,173,99
70,56813794000,28453561,162,74
50,74631852909,68128849,189,92
86,76203958140,98729144,170,57
22,39706812512,36141847,169,95
79,75193480241,26552349,169,93
29,13482756007,59334113,168,96
65,39782410640,12238541,182,52
43,78094132523,13714727,152,63
27,50487692101,43626116,161,64
64,96423507856,42457071,160,69
74,45069137875,53048879,188,62
44,71483596001,21830351,194,90
48,58124907323,37157330,184,71
23,26051974849,57872227,187,79
53,09162873431,97611727,158,100
31,07328954647,85794759,186,58
55,60172358930,81941105,196,77
82,53268017444,61828431,195,69
52,23407958188,50843074,199,77
41,49186720511,44973899,175,67
18,41572890649,72889767,188,82
57,05126483790,87415058,193,89
26,94718602378,38569493,187,80
76,81469370204,10782468,157,65
37,56701948294,59380159,153,75
48,72136804553,35202179,168,77
32,26037145970,60402090,176,55
48,93740268131,90765006,195,91
78,35276148937,80050770,158,79
88,37015824671,67488344,176,57
34,96523107434,71806791,190,79
32,94257361034,86719925,190,64
66,05423719879,66630293,194,74
20,68912475002,70496149,200,81
64,30842716580,51681257,169,73
83,28730194504,41304706,181,56
69,79250613407,30412542,182,87
46,91735860212,17282830,181,78
85,90347825141,14615892,172,99
31,23469705810,66024033,176,75
48,41395762864,26037328,186,60
84,72640389122,51076855,191,74
88,08315729497,44978395,181,52
90,19608752485,94294749,164,58
63,39682541042,80448982,157,98
55,42375869010,87080906,188,58
30,83514720690,54564305,187,100
49,35498207123,48150666,163,79
27,23791568086,89320476,150,72
63,24975863065,12215506,173,53
64,58062341771,84871174,182,81
56,30546821707,88564352,159,87
35,91306428505,54456569,172,81
90,10632975830,23067528,199,56
50,39875604283,17201929,200,71
48,68904173566,66837371,176,86
90,98256437065,12592304,179,81
73,60382514998,26153024,189,98
71,72430196840,35985609,197,89
84,97486052300,13942314,159,57
49,67493182582,13131058,184,82
71,58346721080,26166460,170,85
53,92078365130,36258066,171,73
61,50296174858,78596140,155,53
44,06483529198,81494537,196,66
49,85341276973,60824493,161,57
24,03975486210,68516091,200,52
71,06837142950,96448565,180,51
78,38762459155,17270142,162,91
39,94583217005,12406278,171,95
89,24731068940,95904768,159,99
33,98237064500,35918835,155,55
88,92750148685,66345868,177,70
64,09825761458,76765765,176,100
71,09758324683,70216269,171,53
74,93528761059,37102823,198,55
38,69107485220,60784761,196,88
57,72809415323,71424330,195,100
89,50693748184,76494895,165,70
61,82516790368,48737908,159,71
51,74318502635,48979557,175,69
85,57861049230,98887839,175,98
65,93710685400,78731660,153,96
37,79156234864,89894631,195,84
90,26851094398,31419256,185,50
53,09837564229,57217739,195,65
70,23579061895,14781435,164,75
23,37618495246,28048275,191,66
36,74601859220,44780309,174,84
26,64831529737,10736934,177,93
44,78195230695,18225490,187,61
41,27960183503,12353476,158,65
23,50943712823,40978835,182,89
74,89170643539,95624132,183,78
52,65701824985,13022811,179,97
82,01896352405,79159991,169,96
47,78640295158,58135483,156,65
42,71349856010,25572947,160,65
36,97013425850,25351572,169,58
54,16079385295,55943996,197,75
68,45813729682,76720918,163,81
78,92738016413,72647285,163,82
87,03145728997,34205000,180,51
64,38205617902,40626473,194,54
84,08612479576,66833081,196,93
85,54896023765,79245922,175,64
49,51029863768,66269620,163,59
73,53867092400,74023585,184,93
26,27189460594,99977294,150,76
32,15062347980,91456404,173,83
86,61302485989,98066918,191,73
25,71208549332,79531262,188,100
64,64873521955,58958528,161,56
69,52467319873,79747530,184,68
77,96208571430,89564552,170,54
29,47825019350,89155405,175,56
89,32401987541,49786990,176,61
43,64302581735,40028620,176,62
83,12693804787,51438394,173,65
66,13976480584,86929231,196,85
26,76248905185,10774525,155,52
32,41693820722,85377108,152,58
73,90683142542,35465270,176,71
70,91867352419,34561331,159,57
55,90834712687,12401853,160,86
87,57860213435,64878490,166,79
48,65089724300,25070506,174,54
20,84639205783,16764042,159,93
71,13085264906,43701490,166,77
75,40563912707,56730692,162,74
56,49526137809,71545458,166,90
36,24739015625,91560227,176,57
26,95346201734,45919720,150,78
79,67924138013,69917472,175,53
56,13270869487,37141486,193,97
85,60978451384,28781374,163,76
62,72506134999,60622488,190,73
29,62135984051,95351897,180,65
19,15287469373,58594461,156,99
21,10543982750,57820431,194,92
34,04326987103,23753847,195,86
21,89524167328,37552572,188,78
32,72391056877,51128071,174,58
71,13608972595,86264844,187,50
36,15287390602,93062887,189,95
62,58369107400,80067386,162,87
78,67158934209,55177911,153,76
36,98732601450,67581782,197,86
60,90256831424,51590610,150,66
61,12058346998,84355816,163,98
74,25684137008,86221733,171,54
23,81495360270,18738898,156,57
42,02493851633,99644728,185,96
23,07413652943,51976609,196,61
74,97563840184,20068889,156,70
63,05143267943,69009072,173,55
38,51763290859,11553257,171,86
20,30824651960,77778357,168,70
57,90721538479,67921260,160,61
28,38691527021,88838518,180,55
57,65239078130,96674281,164,82
80,68715902340,71143184,168,93
65,19278063568,85220422,170,72
86,61902753895,31611039,192,54
48,12958407667,93822081,177,68
66,61875492364,44977376,160,100
56,36147580280,47946670,195,92
23,03468195710,61955062,168,94
84,62985174309,52029081,179,73
59,53209147680,11563684,154,74
33,34098162598,51906393,173,65
36,81620397595,58075747,152,84
36,61470352826,67740685,176,90
63,93718504693,77698193,197,78
35,74582360947,88652167,199,66
63,43295176809,35473293,199,74
71,50972483179,37823167,150,53
73,06458927347,83016298,175,73
48,16408792502,95320602,162,92
23,20975186302,34105943,198,99
27,57382691446,21408749,179,82
80,16092345706,57688073,187,76
55,83014657271,41471634,156,80
31,20689547374,89828102,162,61
18,40519832698,24334503,181,75
39,91386247022,92504825,156,66
73,95386417010,43539761,191,55
30,56840723992,59763893,155,78
54,25390617886,95942430,157,75
62,64789120350,46387359,169,82
58,59614283033,46871060,180,98
82,64075398200,52331724,158,59
78,03528719460,62539096,184,96
18,19275638012,89062022,175,98
42,84239561051,33072384,176,71
53,20941857379,79015254,173,55
42,30926147552,26807020,196,93
24,16539428782,75596299,164,89
18,53809714232,44245150,165,90
65,50984612785,26807661,160,95
61,40187625344,98494937,155,77
59,04763982150,77846306,173,75
27,43798650292,43510194,166,97
57,29754683182,34624564,198,62
67,91856043720,10731288,163,88
52,40592687120,16397187,173,63
31,62098473150,88121881,190,87
47,97021684304,20360604,197,71
60,13690452716,82512188,167,97
19,74513806966,66534388,151,54
47,27958160321,73017070,165,60
60,84752039141,38563307,188,72
24,60971325499,62116637,177,50
20,15697483066,89531266,165,62
79,28647053117,61084302,153,72
27,56230971461,37326139,152,70
42,39580461775,32431624,187,81
35,76984315255,74086625,158,76
29,51068249749,19848441,169,55
55,63052897195,65743659,178,98
42,80265394198,66946066,182,83
89,34985016748,29433638,196,54
68,21963740599,99315857,157,87
54,32519874023,75692898,151,87
38,57609341207,86656085,155,78
66,85936201406,45355702,187,100
51,96403758101,74282893,198,54
33,78019465375,64800805,200,68
57,24178569309,56907970,157,58
74,75413892691,12287018,199,100
42,61943857237,12084619,179,70
60,76021394887,37919625,179,82
86,78240395600,81144380,168,94
67,48916327555,59669318,154,92
26,54016973252,88574598,194,98
85,28716405307,51487914,153,91
57,40819725676,15115044,151,68
76,70593684184,27921511,158,82
58,91036278450,70788209,171,97
54,13576209425,57839455,162,92
26,86173924528,90610129,161,65
18,68240573983,45444306,195,89
39,56290483765,20005881,186,66
75,45789163246,34921052,158,79
41,91027684530,11932224,171,53
38,52918640794,86754943,189,97
58,62580934774,97419912,175,99
84,87193402650,50792443,189,88
59,95024768329,78153474,158,77
51,46957082300,15503937,172,80
62,07458632135,36799424,177,90
86,48305619206,20115365,155,78
87,36109285498,98865164,186,76
76,36725194052,37143443,195,99
40,16594873237,35510872,160,62
86,39167205461,19704611,196,55
20,52480617335,86039925,193,75
43,91543807666,47161230,175,58
76,01327486571,61712665,183,87
23,07415396243,61698385,193,67
76,93578612030,50750330,188,89
33,96057243161,57215359,200,95
36,98627013403,96026305,164,95
88,35987026474,74651456,197,85
89,56801749366,22117079,193,69
43,08763125471,82003565,155,92
73,40928516776,89949410,183,88
23,63247810978,43261283,188,75
82,19538264070,27926096,150,78
74,01836924542,51272123,180,62
18,75263804938,31845565,177,73
42,94708652194,80335140,190,99
38,17263540916,42177388,192,74
57,14879360520,19661101,176,80
72,29870615368,25224005,194,89
46,29164035743,37534017,167,94
85,90428637574,71429221,176,52
60,63512048790,81624816,158,97
57,89706123512,41649064,187,83
71,20347198678,46408127,179,56
74,48903625170,13000962,167,52
25,81476530939,36250620,193,73
82,40259763829,20153206,155,59
29,81564207994,28484183,168,74
44,26379054847,23979953,178,89
82,45972861364,59748805,153,72
19,46850379283,35523930,185,93
31,59723614006,49751471,162,98
51,28439610769,93305242,152,61
36,70912683422,59195743,173,86
55,36172495828,78071520,181,97
69,23540187626,38391872,151,89
78,35691240889,85285865,169,55
73,54072193607,80369355,166,79
35,78601324517,57371297,151,95
87,30249786150,62818053,152,73
67,32981670450,78968560,158,93
32,45687130217,87070221,159,78
75,76809415300,34846091,183,50
42,73869150203,39704733,199,77
18,48296753146,31637528,180,77
62,16749352006,73853184,187,87
58,37641895255,91151102,157,82
80,96850423738,77662888,154,82
56,34096851701,46016090,153,64
20,71869432509,85571015,198,79
53,89637542000,88661142,188,91
62,14652790830,25457882,153,75
22,08296374510,35462720,157,90
88,61374925837,20007234,184,68
72,74806215902,76958359,177,85
49,26974580185,47159609,196,54
72,85079164301,22901900,195,74
64,76890412567,44301718,163,75
35,37628504965,40863038,154,85
32,30156897202,38466870,150,66
63,21097485676,83749590,166,94
87,31469728591,32464629,150,75
43,86039412542,10487045,186,99
47,31908642769,64815759,179,67
78,42109863560,87009118,193,79
21,14935267828,86757330,163,63
45,71354689020,72275992,167,65
31,71950483223,72908473,192,96
18,19643825051,17353372,150,72
60,71285690303,55014294,184,97
73,58904613701,30690225,169,53
83,62819035442,16283706,156,59
36,75639014857,91057823,191,93
87,15602894306,83236469,173,67
61,86012579330,19236211,152,61
85,29576403847,45250084,151,95
85,54102396799,36506699,169,69
55,21503478653,43848811,152,61
27,85194736282,55819340,160,51
51,38649210589,84631125,192,93
60,98215670458,29021234,162,65
79,76923081440,48671068,159,71
65,27530961470,28217821,166,85
27,72685419020,54327425,162,71
35,39146572864,54207537,196,60
50,69841253089,79419404,163,84
83,79513068277,69536653,181,79
44,64709513252,45654249,164,60
67,02159687359,24275543,179,83
78,91085743675,38536355,188,74
25,19246730534,58762009,181,62
45,38654217928,92787271,178,89
84,75942036152,72449668,150,53
27,36842109515,58329823,176,98
49,48073162571,10314335,165,95
87,78345190693,94054207,181,84
68,74980621350,88237981,167,72
48,70826519377,71699794,192,79
68,31925804704,75298402,186,93
33,68504739139,35206795,187,60
84,41823576044,25943859,184,76
52,71639502416,83386336,157,61
34,72840659158,43805393,156,72
52,10637582977,92920173,190,58
86,75193482023,61235480,165,69
58,67529183095,92410069,187,70
67,83269154089,51265499,152,56
72,51207694894,23211222,177,99
75,14073652826,89045208,159,65
50,14095287667,34337494,160,71
75,95023614743,58176484,176,69
44,74386021922,58147416,178,98
19,48519372619,39951221,199,80
43,13820495606,21672398,170,60
57,96274815058,41597882,170,99
78,23850476162,88558062,189,66
84,12345976837,46610744,166,99
18,91740253841,58016590,152,84
39,18374926031,64844370,186,100
39,05481923750,50928911,174,59
49,53614927016,79452981,191,80
23,62531074961,46534590,172,97
90,90538621702,17513744,193,82
21,32190865433,70411989,187,94
32,57821904341,30554753,168,92
83,51286709458,31065890,195,100
60,91328650740,60358799,175,56
40,82531694005,44019760,181,79
75,40697183203,30722246,175,84
89,25108749694,16297184,170,75
45,96235107480,39381778,154,80
26,27356108453,44004818,195,80
25,13596802415,63451883,167,100
28,69378512003,40600464,166,85
78,10479658285,90156848,161,75
69,64713905216,94575761,191,90
72,98047216350,90499797,151,64
28,78201439678,44148116,188,72
42,67143850993,38391573,168,69
58,51037869230,29357056,175,97
23,49851026794,61070201,159,52
63,38576912040,45606361,182,89
61,45376810208,25654563,167,71
84,03217986431,22251198,195,50
62,15283790479,62739151,164,86
32,13207965830,92261743,199,63
89,46018379287,64039931,184,85
18,68321954782,55207895,179,89
31,01263948570,30085698,156,94
60,98630547200,49838910,188,53
27,28516493709,54051210,165,85
47,86795132021,56907639,189,73
20,42560193833,24643593,190,77
46,84359621051,46840510,184,60
65,08537294179,78533770,180,63
27,95410862333,25082387,176,64
88,47063295829,63920529,164,56
78,84695712300,95362384,184,100
28,71360254862,86447823,190,73
76,82160593451,14271551,184,75
80,10276384903,79888888,160,85
75,38902164551,16356118,183,56
82,32064581960,26841497,156,54
88,50487136993,28963839,161,61
90,08935764256,65594912,156,82
65,13752069406,38871199,160,65
89,94620817350,81267659,168,98
52,79623150830,62810113,183,95
27,17863294509,87284326,193,78
85,08732694113,29143002,164,73
76,20914863533,47715935,153,75
61,31846279500,48999411,199,67
49,92704618585,46502777,158,93
89,75418932004,25750745,177,55
37,03597826121,50332742,162,84
35,53820769102,77191118,175,65
80,85764920167,52846653,163,71
32,98261703568,81339679,178,57
48,52061934889,29467140,198,63
89,15092436743,17321949,166,82
32,27140365970,35146882,168,53
86,68321740553,14650621,196,58
60,87205946158,61111165,170,96
25,17496325864,42110252,151,53
51,67904218313,25761035,156,60
48,64701385271,85535655,174,92
29,43512706916,42189416,180,58
33,51734802626,11399768,182,98
41,83924106533,56015590,164,51
45,42809637113,32446096,172,87
43,91285734041,43851154,200,100
30,56143872007,64818112,182,80
90,42381579664,92359540,173,57
34,45238197691,96726977,162,89
73,15978364001,22175086,200,75
38,92480175332,13821559,164,70
30,51942380615,78282801,171,64
24,72610395434,59703531,184,74
74,73204896196,67684499,151,54
64,57380429132,86908350,176,53
28,06723481950,68804573,190,97
80,84752960338,33170388,178,61
22,17029486331,32376587,152,77
80,46021798511,96669895,181,82
39,85729413041,33037450,167,66
58,03461875244,47286916,178,53
22,23706184508,86368358,151,96
72,56472081344,90349735,195,51
18,61027935877,18317499,153,87
48,57184960300,51128439,177,98
60,65312908460,55759422,173,68
43,53697201859,39035633,182,58
25,17804592620,61367975,168,58
66,93684570265,88399790,184,58
49,21853690759,63117648,158,58
80,25413987005,81458821,190,67
59,62805173490,51785619,158,98
18,04931672507,37734836,193,56
18,34925071661,46297812,191,86
78,07294165343,11372916,185,66
78,54602978347,26412450,153,62
70,04681359289,14006016,187,64
79,61359042806,28499684,190,95
86,15703289432,61971990,167,89
45,90375812695,81229485,167,96
51,43726850171,52517119,180,62
57,68305291405,86073211,166,73
71,82917345691,60200932,178,83
63,67590824194,37675787,157,98
66,32587109450,26772841,163,73
72,16837095439,60069029,156,85
24,48135269773,65870500,196,85
80,91673580203,92470444,163,79
71,16945703207,15086616,193,73
87,79260415802,89594075,184,64
82,90367841231,45046805,185,52
34,35670214943,12986235,199,70
47,97136845084,78386119,192,92
18,42790165343,42918862,187,69
46,25341908651,68058699,166,68
27,19825743646,58552133,187,55
90,02563794161,59108675,188,92
41,53174082617,91981491,188,55
85,98270354104,24262708,199,83
52,29564370116,67936089,151,87
25,92174083523,77708880,165,71
80,84307695283,92111947,194,78
44,01254867902,49215386,188,96
33,72135980404,93720897,151,82
88,64130825771,32243986,157,61
76,87195364291,29464079,159,58
37,70386192413,95635025,157,70
59,83064597256,92546323,164,79
72,75640219858,21876974,183,87
60,50487132904,96249441,183,83
56,02345891670,50502298,161,63
36,59210683730,51188183,197,52
77,48279150323,63785743,178,65
19,50841369739,77720284,178,71
80,98264015360,29467650,151,64
66,67125984355,45339000,184,69
80,91630475270,34704371,199,86
87,53408217904,44810488,174,74
45,51238906451,40537885,200,78
54,73189064296,98163070,187,67
32,87524906374,78980672,196,63
38,91406827304,56024507,194,89
86,94087531600,79626714,150,99
66,38610792404,45796155,165,77
52,43280671922,90559191,191,90
48,60743298500,86427323,163,58
85,70239845692,73031159,185,87
56,49685132089,73102265,163,81
71,13289704696,21535376,169,64
59,08924176501,41577215,156,79
50,36205814951,60715205,182,69
47,24057631925,34936885,197,81
66,75310694820,71999064,164,78
29,72186043904,79049635,174,78
32,40973186593,53643712,198,68
67,12385794691,92211463,152,100
37,89157320659,71396756,170,73
57,31586972030,23443373,160,96
26,72396541846,15154918,160,62
50,45372106808,22500125,185,85
28,75482690130,30089550,199,95
52,30874512905,56088396,150,62
47,05147986375,67883615,157,84
50,03692875177,43061392,150,99
49,12780396431,45785131,195,99
84,51824960360,32407516,179,86
46,01459632761,81939040,191,59
80,31942678509,74485683,187,63
29,93716845000,38917808,195,87
83,51420679325,57894143,197,90
47,23509487656,86790163,168,92
90,80713592460,10722194,158,52
72,35291764007,85552492,158,69
69,45396807229,80765966,152,58
62,26083194750,95533727,188,50
54,42836571900,32972827,188,75
27,09871432631,82095596,154,73
34,31802476903,11408214,167,59
22,60293457883,32922295,187,63
23,01374569801,99874504,197,57
38,62817590449,34596025,154,52
60,14728503941,74457427,152,64
26,96253180703,47074087,161,69
81,46275910399,91398646,180,53
79,41285370635,16039012,199,60
29,03674582929,37553034,161,95
22,62790518467,35488094,187,69
49,18347605939,91832128,152,96
37,59267438000,69602494,174,71
33,95306817203,72331801,184,80
21,07218549314,76310280,186,79
50,36590417261,85019178,169,50
53,21594786011,68030854,177,56
78,96807514301,25175243,186,86
40,39861540270,88722022,154,66
60,59413760810,92128765,158,100
49,14802597649,30913955,153,57
78,40126897387,57806033,195,58
33,26483509774,95464923,198,54
40,94658037157,50608312,190,76
81,95806234142,90763375,154,99
59,13496752025,48458290,185,56
85,24586013915,75954067,177,77
60,68304795175,45254623,150,97
80,52091673480,18777656,186,54
82,95204837132,62884275,161,86
40,54631297034,82987582,155,76
29,65729840365,35795366,151,87
43,97523410634,45360551,181,81
59,04579268130,72029955,188,74
80,01462573835,49604497,153,67
63,30947251634,73913017,156,57
35,69847321078,34692477,194,71
80,51062987411,63190570,198,63
66,17428903696,55759766,167,95
35,67948501258,24796591,191,76
40,90648712303,21716234,153,66
70,59418306298,13933634,171,63
61,87061495375,51638938,181,65
81,34217085680,82622456,194,98
31,80396421598,96414437,154,62
38,18504967301,61720238,176,90
70,61754823017,92402718,162,86
54,59034786110,22041561,160,84
22,53028194732,16927669,163,96
62,93761084501,37583337,162,86
18,65708149230,89208769,162,57
48,61584723955,68842007,158,50
36,93241680533,32001437,186,90
24,02857941676,90023846,200,75
81,05682714326,82416707,165,77
70,21063759803,23803805,159,77
63,63845970200,11217604,176,69
28,86015279303,94791067,154,86
52,90581732677,31487562,199,88
47,54918763219,30181228,163,72
31,79420581667,80338137,190,55
79,60479153299,40160130,184,95
21,53862419070,20003014,177,87
40,35624879083,38646624,191,96
83,76092318512,83037107,186,86
35,96405781267,12919808,159,99
46,47652091306,23090704,187,70
31,28790143604,60053719,165,75
48,89765401310,66274705,172,99
90,27356801426,18644480,163,68
76,07362849150,99439410,200,80
66,62590413734,56049089,177,91
71,24695817373,74022597,200,91
27,04873295114,89202101,169,88
77,36712594006,82500283,170,91
51,53486027107,15803168,165,91
69,98350271612,50768524,153,53
41,97608452374,61733383,190,65
74,48096572300,69096967,173,50
90,05831762912,84908055,200,79
48,04763189557,83766846,189,83
70,58124067317,25997640,169,55
69,97125603840,11596139,188,89
47,06825934783,73634000,171,56
30,67591083457,90590058,159,94
26,94810725332,57625472,155,50
31,61730928404,84054486,152,52
59,68752149382,89786942,164,65
62,36508749110,46199724,151,84
65,21984573691,85210213,160,90
55,03562749856,83527683,189,60
44,06324179869,34543499,186,92
82,80472956167,96105952,189,72
32,92036841740,38844421,157,90
43,03175942814,88569634,175,59
51,95720813659,62097258,184,98
75,17834296078,76414116,185,59
19,50473682117,30902811,185,67
69,37801564901,43608238,198,86
53,10986543233,27359158,188,81
76,65078392130,96253648,180,62
89,43927806196,12310000,153,81
50,29765014830,18201115,196,64
78,59486137200,34446416,163,71
45,21356479855,70539346,188,71
59,69053487247,17619603,184,65
41,80597234132,36020481,156,89
81,95246071820,45908542,179,97
29,85306197493,15400439,166,67
19,74856203126,84331964,181,96
87,58923401633,36584248,178,56
26,64182795300,62726805,194,70
41,36581907448,31115671,150,84
37,28517463080,80197339,150,50
82,29504736106,23381313,159,82
47,76130594801,64606804,156,70
90,23786450153,38244469,163,72
43,48190276549,92058899,186,56
19,43608257144,59833311,199,83
67,54280673900,78907444,178,97
24,24396805160,74051432,196,90
43,42678105326,83986698,154,59
64,72958146049,83114859,169,87
35,41367052980,28265050,195,52
61,82943567191,27952248,198,97
23,08379126440,24312219,165,90
77,10485793601,31911467,193,98
58,38047926500,53947667,187,88
62,48361059784,72069052,174,96
49,95378460166,58379027,188,88
67,82149750341,53376066,159,68
20,94168527328,37495904,194,93
87,29047158601,24340826,168,71
73,62901435734,91118937,167,78
58,20685731480,91991858,155,81
71,10849723604,88282193,200,62
83,28140793604,79891145,165,79
59,19785403297,26166971,176,57
83,54280169730,49245392,192,68
37,26105947399,96196228,152,53
44,73894520647,66575649,166,54
33,82906371440,12220023,171,78
41,59804132605,42129224,162,63
54,76503189400,92135239,154,64
23,83527196455,80216478,172,99
46,37268410913,27327439,169,98
79,38241960506,18574774,181,53
33,58243976000,10932427,164,86
81,02738594638,99632443,151,63
18,49857130666,42344257,172,81
60,10632874562,44523707,160,58
42,36028751995,97762635,199,80
70,94065271894,24869823,188,52
38,29103768503,64367294,189,91
72,97243016561,72523365,178,64
89,14653720916,19937876,189,85
33,96273048169,21173758,156,67
60,53408962774,89449006,192,89
71,52107893659,80243238,176,70
76,43986025189,37680491,194,70
41,86493025133,54525604,198,80
79,39450127832,49688840,158,92
72,27340865144,19745814,161,65
53,67209843140,78574949,156,87
75,49176025802,55992809,165,97
45,28475601901,35465673,170,66
68,81734956020,94443404,161,84
79,86713925464,94139210,179,58
24,14360295707,82290920,162,54
42,73564180290,49008014,200,73
71,34982501750,61812338,188,70
40,73805694229,30944603,169,68
51,64305981793,41260489,192,80
45,31957684291,54345712,174,82
55,60743291840,74824836,153,50
44,68952714300,10086834,195,93
62,39107584288,87509575,171,94
45,58742390656,58279343,170,66
83,40751986348,26714460,180,79
18,93156470848,17283279,195,72
85,41973256061,72749072,153,93
77,04658192306,92239734,170,68
90,10478352905,86226104,165,100
71,93105468757,32083678,194,69
77,16492038703,61820892,176,67
69,03897165295,27654846,195,63
24,64815327017,76300050,159,83
48,36182579021,86960300,186,100
89,39712564819,74881780,161,61
68,97365041234,84229660,166,60
79,02635178968,21464135,184,74
37,95217863455,45312590,162,85
61,34981520760,47496939,170,74
76,48519623719,94350324,166,74
27,21856397491,39154585,178,68
76,75132068995,91125714,168,100
59,98760234547,73906311,167,64
23,72813406562,31151445,194,52
49,75930624143,35238833,151,53
64,42957386038,28336327,200,60
75,91732804532,28329906,162,76
42,86902514720,39464964,179,96
21,41386059242,49152079,176,74
79,20147869331,16871554,189,92
73,09753418205,95289430,199,68
76,09842163598,25671044,194,70
41,45631082780,29688933,194,96
27,38147250690,55871420,197,52
25,85426079102,41088703,160,91
74,03628479592,72050962,181,69
53,67931504216,70828842,157,87
43,07158364208,80712881,162,87
81,62351748026,20695388,193,54
69,20135689759,39580695,185,92
31,14829705388,11333374,163,53
24,67803915493,46015933,187,69
52,57314692025,60533114,190,90
44,92413587691,93536086,191,89
73,37846950193,76304034,167,100
65,51947208667,44495033,185,84
37,79420658392,56723133,187,51
89,86530429115,69671414,160,79
47,10326897577,18638154,167,76
86,62975813473,30057959,163,90
40,82314960769,54837236,196,59
38,12730548904,11847642,154,50
58,90182564711,80504776,163,82
65,84597362029,87950377,155,51
63,53718649209,32012857,172,55
31,07583192404,40074427,171,84
44,32081769450,80007984,187,100
52,94735621016,11841216,167,99
64,17340695206,67740359,179,58
20,30417698240,79173566,180,97
28,30261857444,72882583,163,80
86,40792861396,86168116,174,58
74,58462397065,40774899,189,57
56,19574208397,10186280,153,55
27,09413256870,41768390,169,92
66,10863274978,99823617,153,65
28,94103257652,79690324,197,94
40,36097518439,49532323,175,68
62,12369485051,43672458,200,57
62,71264938519,13934183,161,63
53,08361479287,18865298,197,72
22,32497506892,79692355,160,52
86,27305941832,38581722,165,60
68,39402516824,26388225,174,59
86,16978450294,79585326,170,93
81,41972683519,27898568,155,83
68,06527139802,81739060,154,55
56,94057632107,27537220,152,93
63,92630874583,51120513,153,57
85,14923870613,51342648,199,88
28,76934802187,29435322,157,57
79,20158369777,16175569,194,55
70,07483261978,73310571,180,97
53,02594173860,69360975,166,75
47,52610783426,65923600,176,99
55,05214637934,25449394,170,79
38,78936105221,51465494,166,95
81,80421563753,94731518,185,54
